"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R32B05","Y2x17-1_inference.xml",0.477223716154129,0.742739285936799,0.257260714063201,-0.302797089942646,0.00128118984258323,-8.33733849166452e-07,105,1815
"R32B05","Y2x17-2_inference.xml",0.448365301975005,0.896243539870422,0.103756460129578,0.22123851204339,3.0073908653305e-06,-1.73988660867283e-07,54,1810
"R32B05","Y2x17-3_inference.xml",0.10044538782316,0.0881739474915956,0.911826052508404,-0.865735148665517,0.00194348190542424,-9.20070680029226e-07,38,1820
"R32B05","Y2x17-4_inference.xml",0.374748071607536,0.727165630374338,0.272834369625662,-0.50730623487582,0.0014998271718638,-9.35474809000842e-07,72,1818
"R33F03","A102x17-1_inference.xml",0.773930009432104,0.643949334776907,0.356050665223093,-0.26247864191108,0.000665813890957328,-4.17287417160237e-07,132,1766
"R33F03","A102x17-2_inference.xml",0.492007624970701,0.676909874939692,0.323090125060308,0.3514178542837,-0.00147448896711303,7.89102083328478e-07,73,1758
"R33F03","A102x17-6_inference.xml",0.270568208837926,0.0936817129914366,0.906318287008563,0.0896993670810331,-0.000607585430983732,5.15944777103142e-07,82,1738
"R33F03","B2x563-1_inference.xml",0.810327630914138,0.586250692366641,0.413749307633359,-0.401085984252411,0.000976738111907356,-6.3607224311273e-07,77,1682
"R33F03","B2x563-1_m1_inference.xml",0.810327630914138,0.586250692366641,0.413749307633359,-0.401085984252411,0.000976738111907356,-6.3607224311273e-07,77,1682
"R33F03","B2x563-1_m2_inference.xml",0.976289470342893,0.411888959999682,0.588111040000318,-0.113139296661035,0.000112987750814559,-2.2985741588803e-08,224,1746
"R33F03","B2x563-2_m1_inference.xml",0.875387331160553,0.618639741146023,0.381360258853977,-0.0247253342162491,-0.00103809878628684,4.94642337894592e-07,230,1736
"R33F03","B2x563-2_m2_inference.xml",0.555446850633238,0.171489383987239,0.828510616012761,-0.295834361429846,-0.000450069881319414,3.86296575068513e-07,130,1787
"R33F03","B2x563-3_inference.xml",0.418669083061847,0.460098134885007,0.539901865114993,0.366375797125918,-0.00213407364648951,1.25268995017402e-06,104,1798
"R33F03","B2x563-4_inference.xml",0.662701216872141,0.361156774067764,0.638843225932236,0.357289931766048,-0.00152574147052329,9.76233005363873e-07,134,1688
"R33F03","X400X440L-2m1_inference.xml",0.867815463966814,0.49097694020339,0.50902305979661,-0.80413721601369,0.00148022348816795,-8.0483674722766e-07,282,1660
"R33F03","X401x440-2m1_inference.xml",0.217074608064441,0.206625440119178,0.793374559880822,-1.37632444211178,0.00256389821633145,-1.28142934246767e-06,188,1780
"R33F03","X401x440-3m1_inference.xml",0.734838890084876,0.727864414949323,0.272135585050677,0.496777775628798,-0.00207590829090513,1.24324300915044e-06,200,1312
"R33F03","X402x440-1m1_inference.xml",0.219922546763262,0.591198480795969,0.408801519204031,-1.1144730043146,0.00263680743638546,-1.53875548754983e-06,190,1694
"R33F03","X402x440-1m3_inference.xml",0.326868944329161,0.0669036674959256,0.933096332504074,-0.418263682350565,1.40364898527478e-05,1.98718850324272e-07,170,1722
"R33F03","Y2x54-1_inference.xml",0.691059548599395,0.4743401796607,0.5256598203393,-1.09852632679271,0.00268829304301647,-1.49017408226965e-06,171,1760
"R33F03","Y2x54-2_inference.xml",0.381397043940016,0.280247702853334,0.719752297146666,0.352022666979671,-0.00146805268305661,9.44463602500124e-07,92,1796
"R33F03","Y2x54-4_inference.xml",0.285410585832541,0.904129408496094,0.0958705915039057,0.434300533361264,-0.00177247184617536,7.70497439589283e-07,38,1822
"R33F03","Y2x54-5_inference.xml",0.844283886022117,0.705811154957287,0.294188845042713,-0.0393933876112427,0.000254578863358573,-2.40333202468225e-07,178,1801
"R33F03","Y2x54-6_inference.xml",0.114376852734424,0.291784242583113,0.708215757416887,0.326892693424051,-0.00218866623636569,1.29881969846019e-06,80,1810
"R34C11","X401x488-1m1_inference.xml",0.28435554238654,0.834535106141988,0.165464893858012,1.07107001314976,-0.0024082210134345,1.16467560818961e-06,208,1718
"R34C11","X402x488-2m1_inference.xml",0.045008778273874,0.71290441244736,0.28709558755264,1.27267876551467,-0.00311272049814407,1.62863081362905e-06,168,1764
"R34C11","X402x488-3m1_inference.xml",0.329389136754698,0.926645806657325,0.0733541933426752,0.160105431315415,-0.000765481814945843,2.46387392527097e-07,34,1880
