"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R02D02","Y18-3x1_inference.xml",0.113684164668589,0.548744747271146,0.451255252728854,0.809410816573707,-0.00224606895383551,1.25635531395955e-06,186,1700
"R02D02","Y18-4x1_inference.xml",0.705747711559615,0.797528591014696,0.202471408985304,0.037451810546606,1.72767564912531e-05,-9.43769075779195e-08,152,1746
"R02D02","Y18-5x1_inference.xml",0.694794894828992,0.679093204106717,0.320906795893283,0.350343550107933,-0.000570463281506508,2.80472788858434e-07,89,1810
"R04A02","A14-1x102_inference.xml",0.0520816126243853,0.00817645194301884,0.991823548056981,-1.08458672682769,0.00208793547477444,-6.19712892211299e-07,168,1727
"R04A02","A14-3x102_inference.xml",0.867539097328462,0.410584939934432,0.589415060065568,-0.370010300191082,0.000705129556428151,-3.7762111610524e-07,82,1755
"R04A02","A14-4x102_inference.xml",0.251024308511707,0.955305930763115,0.0446940692368848,0.461031008831834,-0.000302330704222474,1.41508561505584e-09,82,1812
"R04A02","A14-5x102_inference.xml",0.377654130858695,0.710139038820448,0.289860961179552,-0.677881578325902,0.00185711264895723,-1.18833429248666e-06,119,1739
"R04A02","X418-1x402_inference.xml",0.62548660670757,0.815887510323176,0.184112489676824,-0.0480213439322232,0.00131905302746468,-1.55798107822398e-06,258,1152
"R04A02","X418-2x402_inference.xml",0.0493818822070574,0.990309977066867,0.00969002293313277,2.56929220063444,-0.00794939028022196,5.10872354829241e-06,124,876
"R04A02","X418-3x402_inference.xml",0.665810443129684,0.201419888383207,0.798580111616793,-0.287245313770824,0.0014251057948067,-8.70241779609964e-07,77,1157
"R04A02","Y23-1x1_inference.xml",0.614241796994974,0.485970308868018,0.514029691131982,0.681461768872714,-0.00139143996654952,7.98683898286663e-07,176,1675
"R04A02","Y23-2x1_inference.xml",0.902121258255876,0.417984619322168,0.582015380677832,0.304805997684758,-0.000494482945257418,3.17115668545848e-07,125,1766
"R04A02","Y23-3x1_inference.xml",0.831613776917957,0.637686647576926,0.362313352423074,0.357855367619878,-0.000741184078500114,3.68415293823377e-07,78,1762
"R04G10","B775B-2x2_inference.xml",0.100950365998021,0.0156171521538,0.9843828478462,-0.596025584713432,0.000891516543020768,-1.92522095145801e-07,76,1848
"R04G10","X486-1x402_inference.xml",0.509012161905185,0.131990174311959,0.868009825688041,-0.153189454216045,0.000632091656051224,-2.313464555003e-07,66,1790
"R04G10","X486-2x402_inference.xml",0.631759818670797,0.188998001973658,0.811001998026342,-0.308864075462826,0.000716367965459201,-3.4796536005108e-07,62,1449
"R04G10","X486-3x402_inference.xml",0.871321931890714,0.441775540079233,0.558224459920767,0.0368499730620807,-0.000670920560627424,5.89224494726306e-07,62,1257
"R04G10","Y38-1x1_inference.xml",0.863522606992937,0.708973824604336,0.291026175395664,0.381770923761404,-0.000219560471236927,4.27542902277202e-08,96,1807
"R04G10","Y38-2x1_inference.xml",0.134511016165068,0.0410035438235308,0.958996456176469,-0.452627749372277,0.00108131287706135,-4.45080273626108e-07,61,1806
"R04G10","Y38-3x1_inference.xml",0.0442643688717262,0.00666981286712375,0.993330187132876,-0.278098309264728,6.52024779903141e-05,3.11130674151257e-07,28,1801
"R04G10","Y38-5x1_inference.xml",0.839682384870721,0.431951165651758,0.568048834348242,0.256035008099394,-0.000831099365486442,5.10406331326064e-07,130,1678
"R06C04","A280-2x102_inference.xml",0.273803278187994,0.12451648269267,0.87548351730733,0.323965400491985,-0.00197468491700244,1.4372195001244e-06,73,1626
"R06C04","B751-3x2_inference.xml",0.30548458144002,0.0635758934632101,0.93642410653679,-0.0113311573587096,-5.78466627570689e-05,2.54115109671644e-07,89,1848
"R06C04","Y15-1x1_inference.xml",0.779176133652197,0.608337452786466,0.391662547213534,0.447197729335969,-0.00114948089788699,5.96239407256336e-07,301,1588
"R06C04","Y15-2x1.xml",0.111500464360568,0.122903899807647,0.877096100192353,-0.983802710439015,0.00208885100596094,-9.62629993129488e-07,122,1838
"R06C04","Y15-4x1.xml",0.151883831882369,0.0299939665053999,0.9700060334946,-0.445562306046217,0.000892372867270275,-2.88382806445326e-07,121,1830
"R06C04","Y15-5x1.xml",0.92108000737164,0.370183803676124,0.629816196323876,-0.192807268154741,0.000287179990162152,-1.24575330486396e-07,33,1832
"R06C04","Y231-1x1_inference.xml",0.883158811033072,0.395599328920356,0.604400671079644,0.123231352676184,-0.000371949317521282,2.43450967336276e-07,86,1836
"R06C04","Y231-2x1_inference.xml",0.00725217500069392,0.00963022979848091,0.990369770201519,0.335628790342356,-0.00124644828088446,8.95305829138502e-07,144,1822
"R06C04","Y231-4x1_inference.xml",0.892497996865698,0.328443092163622,0.671556907836378,-0.0815999242004205,0.000310665542562341,-1.16569689807826e-07,60,1846
"R06C04","Y231-5x1_inference.xml",0.170582445815821,0.898603410676016,0.101396589323984,-0.264672053029795,0.0013966470489364,-1.01856538325061e-06,60,1837
"R08A07","X420-3x402_inference.xml",0.755943696652692,0.579423476265582,0.420576523734418,0.565477706940686,-0.00351765009977253,3.6653411427151e-06,92,901
"R08A07","X420-4x402_inference.xml",0.275305619761167,0.360662220821481,0.639337779178519,1.14684324138899,-0.00441908687218545,3.79248513904671e-06,92,1198
"R08A07","Y70-1x1_inference.xml",0.290126500995902,0.0540669121937354,0.945933087806265,-0.410952026926609,0.000296659879421532,1.29538873917486e-08,46,1822
"R08A07","Y70-2x1_inference.xml",0.950660064123024,0.525279273242397,0.474720726757603,0.143788001566343,-0.000333065030772179,1.77122339152818e-07,116,1802
"R08A07","Y70-3x1_inference.xml",0.118747201993438,0.882258472262849,0.117741527737151,-0.400278332109853,0.00204718730934054,-1.36892805824583e-06,60,1844
"R101B03","X421-1x402_inference.xml",0.50741430770465,0.87578051531428,0.12421948468572,-0.0629236295897698,4.13821933725572e-05,-2.08912128771314e-07,58,1485
"R101B03","X421-4x402_inference.xml",0.401415473884835,0.784226604026003,0.215773395973997,-0.319963995646412,0.00114730786977789,-9.29283243166715e-07,82,1558
